raceId,driverId,stop,seconds,driverRef,forename,nationality,position,clase_pos
1057,842,3,2037.071,gasly,Pierre,French,8.0,0
1057,844,3,2037.472,leclerc,Charles,Monegasque,5.0,0
1057,846,3,2046.808,norris,Lando,British,4.0,0
1058,1,2,42.859,hamilton,Lewis,British,2.0,1
1058,20,1,21.546,vettel,Sebastian,German,10.0,0
1058,815,2,44.438,perez,Sergio,Mexican,3.0,1
1058,817,1,21.41,ricciardo,Daniel,Australian,9.0,0
1058,822,1,21.752,bottas,Valtteri,Finnish,5.0,0
1058,830,1,20.936,max_verstappen,Max,Dutch,1.0,1
1058,832,1,21.226,sainz,Carlos,Spanish,7.0,0
1058,844,2,50.31,leclerc,Charles,Monegasque,6.0,0
1058,846,1,21.692,norris,Lando,British,4.0,0
1059,1,1,30.263,hamilton,Lewis,British,2.0,1
1059,20,1,31.069,vettel,Sebastian,German,10.0,0
1059,815,1,29.682,perez,Sergio,Mexican,3.0,1
1059,817,1,29.951,ricciardo,Daniel,Australian,9.0,0
1059,822,1,30.572,bottas,Valtteri,Finnish,5.0,0
1059,830,2,59.926,max_verstappen,Max,Dutch,1.0,1
1059,832,1,30.534,sainz,Carlos,Spanish,7.0,0
1059,842,1,30.781,gasly,Pierre,French,8.0,0
1059,844,2,62.166,leclerc,Charles,Monegasque,6.0,0
1059,846,1,30.531,norris,Lando,British,4.0,0
1060,1,2,42.426,hamilton,Lewis,British,2.0,1
1060,20,2,41.927,vettel,Sebastian,German,10.0,0
1060,815,1,21.735,perez,Sergio,Mexican,3.0,1
1060,817,1,21.151,ricciardo,Daniel,Australian,8.0,0
1060,822,1,21.071,bottas,Valtteri,Finnish,5.0,0
1060,830,2,42.326,max_verstappen,Max,Dutch,1.0,1
1060,832,1,21.431,sainz,Carlos,Spanish,7.0,0
1060,842,2,43.414,gasly,Pierre,French,9.0,0
1060,844,1,21.143,leclerc,Charles,Monegasque,6.0,0
1060,846,1,26.474,norris,Lando,British,4.0,0
1061,1,2,2088.642,hamilton,Lewis,British,2.0,1
1061,20,2,2083.367,vettel,Sebastian,German,10.0,0
1061,815,4,2161.227,perez,Sergio,Mexican,5.0,0
1061,817,2,2080.098,ricciardo,Daniel,Australian,8.0,0
1061,822,2,2077.358,bottas,Valtteri,Finnish,4.0,0
1061,832,2,2096.631,sainz,Carlos,Spanish,7.0,0
1061,842,3,2124.109,gasly,Pierre,French,9.0,0
1061,844,2,2076.164,leclerc,Charles,Monegasque,6.0,0
1061,846,2,2083.924,norris,Lando,British,3.0,1
1062,1,4,1513.714,hamilton,Lewis,British,1.0,1
1062,817,3,1513.242,ricciardo,Daniel,Australian,9.0,0
1062,830,5,1556.058,max_verstappen,Max,Dutch,2.0,1
1062,832,3,1517.264,sainz,Carlos,Spanish,6.0,0
1062,839,3,1511.354,ocon,Esteban,French,10.0,0
1062,842,4,1540.292,gasly,Pierre,French,8.0,0
1062,846,1,38.267,norris,Lando,British,3.0,1
1064,1,3,57.84,hamilton,Lewis,British,2.0,1
1064,4,1,19.018,alonso,Fernando,Spanish,10.0,0
1064,815,2,37.842,perez,Sergio,Mexican,5.0,0
1064,817,1,19.449,ricciardo,Daniel,Australian,9.0,0
1064,822,2,40.603,bottas,Valtteri,Finnish,3.0,1
1064,830,2,37.72,max_verstappen,Max,Dutch,1.0,1
1064,832,1,20.327,sainz,Carlos,Spanish,7.0,0
1064,842,1,19.163,gasly,Pierre,French,8.0,0
1064,844,1,19.49,leclerc,Charles,Monegasque,6.0,0
1064,846,1,20.443,norris,Lando,British,4.0,0
1065,1,1,25.619,hamilton,Lewis,British,2.0,1
1065,4,1,24.797,alonso,Fernando,Spanish,10.0,0
1065,815,1,23.906,perez,Sergio,Mexican,5.0,0
1065,817,1,23.812,ricciardo,Daniel,Australian,8.0,0
1065,822,1,24.308,bottas,Valtteri,Finnish,3.0,1
1065,830,1,32.456,max_verstappen,Max,Dutch,1.0,1
1065,832,1,24.283,sainz,Carlos,Spanish,7.0,0
1065,844,1,24.557,leclerc,Charles,Monegasque,6.0,0
1065,846,1,24.168,norris,Lando,British,4.0,0
1066,1,2,59.923,hamilton,Lewis,British,1.0,1
1066,4,2,60.859,alonso,Fernando,Spanish,10.0,0
1066,815,2,68.339,perez,Sergio,Mexican,5.0,0
1066,817,2,64.633,ricciardo,Daniel,Australian,8.0,0
1066,822,2,59.505,bottas,Valtteri,Finnish,3.0,1
1066,830,2,60.595,max_verstappen,Max,Dutch,2.0,1
1066,832,2,61.392,sainz,Carlos,Spanish,6.0,0
1066,842,2,61.269,gasly,Pierre,French,9.0,0
1066,844,2,64.497,leclerc,Charles,Monegasque,7.0,0
1066,846,2,62.494,norris,Lando,British,4.0,0
1067,1,1,22.684,hamilton,Lewis,British,2.0,1
1067,4,1,29.116,alonso,Fernando,Spanish,10.0,0
1067,815,1,22.463,perez,Sergio,Mexican,5.0,0
1067,817,1,23.028,ricciardo,Daniel,Australian,8.0,0
1067,822,1,22.962,bottas,Valtteri,Finnish,3.0,1
1067,830,1,22.442,max_verstappen,Max,Dutch,1.0,1
1067,832,1,28.353,sainz,Carlos,Spanish,6.0,0
1067,842,1,29.31,gasly,Pierre,French,9.0,0
1067,844,1,23.646,leclerc,Charles,Monegasque,7.0,0
1067,846,1,23.239,norris,Lando,British,4.0,0
1069,1,2,48.157,hamilton,Lewis,British,2.0,1
1069,4,3,70.734,alonso,Fernando,Spanish,10.0,0
1069,815,2,48.622,perez,Sergio,Mexican,4.0,0
1069,817,2,48.212,ricciardo,Daniel,Australian,8.0,0
1069,822,2,48.063,bottas,Valtteri,Finnish,3.0,1
1069,830,2,47.779,max_verstappen,Max,Dutch,1.0,1
1069,832,2,50.28,sainz,Carlos,Spanish,7.0,0
1069,842,1,23.745,gasly,Pierre,French,9.0,0
1069,844,2,47.816,leclerc,Charles,Monegasque,6.0,0
1069,846,2,49.933,norris,Lando,British,5.0,0
1070,1,1,22.373,hamilton,Lewis,British,2.0,1
1070,4,1,23.985,alonso,Fernando,Spanish,10.0,0
1070,815,1,22.114,perez,Sergio,Mexican,4.0,0
1070,817,2,60.941,ricciardo,Daniel,Australian,8.0,0
1070,822,4,103.25,bottas,Valtteri,Finnish,3.0,1
1070,830,1,21.908,max_verstappen,Max,Dutch,1.0,1
1070,832,1,22.031,sainz,Carlos,Spanish,7.0,0
1070,842,1,22.549,gasly,Pierre,French,9.0,0
1070,844,1,22.085,leclerc,Charles,Monegasque,6.0,0
1070,846,1,22.534,norris,Lando,British,5.0,0
1071,1,4,81.924,hamilton,Lewis,British,2.0,1
1071,4,3,59.831,alonso,Fernando,Spanish,10.0,0
1071,815,5,105.181,perez,Sergio,Mexican,4.0,0
1071,817,3,60.918,ricciardo,Daniel,Australian,8.0,0
1071,822,4,81.855,bottas,Valtteri,Finnish,3.0,1
1071,830,4,81.211,max_verstappen,Max,Dutch,1.0,1
1071,832,4,82.899,sainz,Carlos,Spanish,7.0,0
1071,842,4,84.202,gasly,Pierre,French,9.0,0
1071,844,4,81.445,leclerc,Charles,Monegasque,6.0,0
1071,846,5,106.092,norris,Lando,British,5.0,0
1072,1,3,2103.11,hamilton,Lewis,British,2.0,1
1072,4,4,2163.178,alonso,Fernando,Spanish,10.0,0
1072,815,2,1023.329,perez,Sergio,Mexican,4.0,0
1072,817,2,2084.325,ricciardo,Daniel,Australian,8.0,0
1072,822,3,2107.083,bottas,Valtteri,Finnish,3.0,1
1072,830,2,2083.966,max_verstappen,Max,Dutch,1.0,1
1072,832,2,2101.812,sainz,Carlos,Spanish,7.0,0
1072,842,2,2094.062,gasly,Pierre,French,9.0,0
1072,844,3,2115.208,leclerc,Charles,Monegasque,5.0,0
1072,846,3,2154.852,norris,Lando,British,6.0,0
1073,1,1,21.595,hamilton,Lewis,British,2.0,1
1073,4,1,21.304,alonso,Fernando,Spanish,10.0,0
1073,815,3,64.269,perez,Sergio,Mexican,4.0,0
1073,817,2,43.505,ricciardo,Daniel,Australian,8.0,0
1073,822,1,21.669,bottas,Valtteri,Finnish,3.0,1
1073,830,3,64.476,max_verstappen,Max,Dutch,1.0,1
1073,832,1,22.213,sainz,Carlos,Spanish,5.0,0
1073,842,2,44.053,gasly,Pierre,French,9.0,0
1073,844,2,43.634,leclerc,Charles,Monegasque,7.0,0
1073,846,2,43.553,norris,Lando,British,6.0,0
1074,1,3,76.576,hamilton,Lewis,British,3.0,1
1074,4,3,74.782,alonso,Fernando,Spanish,9.0,0
1074,822,3,76.237,bottas,Valtteri,Finnish,6.0,0
1074,825,3,77.405,kevin_magnussen,Kevin,Danish,5.0,0
1074,832,3,73.391,sainz,Carlos,Spanish,2.0,1
1074,839,3,80.11,ocon,Esteban,French,7.0,0
1074,844,3,74.152,leclerc,Charles,Monegasque,1.0,1
1074,847,3,76.796,russell,George,British,4.0,0
1074,852,3,74.633,tsunoda,Yuki,Japanese,8.0,0
1074,855,3,79.366,zhou,Guanyu,Chinese,10.0,0
1075,1,1,21.788,hamilton,Lewis,British,5.0,0
1075,815,1,20.481,perez,Sergio,Mexican,7.0,0
1075,822,2,45.271,bottas,Valtteri,Finnish,9.0,0
1075,825,1,22.374,kevin_magnussen,Kevin,Danish,8.0,0
1075,830,1,20.731,max_verstappen,Max,Dutch,3.0,1
1075,832,1,21.521,sainz,Carlos,Spanish,2.0,1
1075,839,1,21.141,ocon,Esteban,French,6.0,0
1075,844,1,21.038,leclerc,Charles,Monegasque,1.0,1
1075,846,1,20.383,norris,Lando,British,10.0,0
1075,847,1,21.415,russell,George,British,4.0,0
1076,1,1,17.877,hamilton,Lewis,British,5.0,0
1076,815,1,17.434,perez,Sergio,Mexican,4.0,0
1076,822,1,18.413,bottas,Valtteri,Finnish,10.0,0
1076,825,1,19.111,kevin_magnussen,Kevin,Danish,9.0,0
1076,830,1,18.281,max_verstappen,Max,Dutch,6.0,0
1076,839,1,19.128,ocon,Esteban,French,7.0,0
1076,844,1,17.973,leclerc,Charles,Monegasque,1.0,1
1076,846,1,17.556,norris,Lando,British,8.0,0
1076,847,1,18.479,russell,George,British,2.0,1
1077,1,1,32.74,hamilton,Lewis,British,7.0,0
1077,815,2,59.993,perez,Sergio,Mexican,3.0,1
1077,822,1,40.957,bottas,Valtteri,Finnish,8.0,0
1077,825,1,33.765,kevin_magnussen,Kevin,Danish,10.0,0
1077,830,2,59.943,max_verstappen,Max,Dutch,2.0,1
1077,839,1,31.409,ocon,Esteban,French,9.0,0
1077,844,3,98.396,leclerc,Charles,Monegasque,1.0,1
1077,846,1,30.07,norris,Lando,British,6.0,0
1077,847,1,31.079,russell,George,British,4.0,0
1078,1,1,18.82,hamilton,Lewis,British,6.0,0
1078,815,2,36.952,perez,Sergio,Mexican,3.0,1
1078,822,1,19.614,bottas,Valtteri,Finnish,8.0,0
1078,825,2,40.433,kevin_magnussen,Kevin,Danish,10.0,0
1078,830,1,18.798,max_verstappen,Max,Dutch,2.0,1
1078,832,1,22.063,sainz,Carlos,Spanish,5.0,0
1078,839,1,19.019,ocon,Esteban,French,9.0,0
1078,844,1,19.697,leclerc,Charles,Monegasque,1.0,1
1078,846,1,19.986,norris,Lando,British,7.0,0
1078,847,1,19.035,russell,George,British,4.0,0
1079,1,3,75.4,hamilton,Lewis,British,6.0,0
1079,815,3,65.345,perez,Sergio,Mexican,3.0,1
1079,822,2,45.528,bottas,Valtteri,Finnish,8.0,0
1079,825,2,53.51,kevin_magnussen,Kevin,Danish,10.0,0
1079,830,3,66.08,max_verstappen,Max,Dutch,1.0,1
1079,832,3,66.51,sainz,Carlos,Spanish,5.0,0
1079,839,3,67.123,ocon,Esteban,French,9.0,0
1079,844,1,21.794,leclerc,Charles,Monegasque,2.0,1
1079,846,3,67.422,norris,Lando,British,7.0,0
1079,847,3,67.008,russell,George,British,4.0,0
1080,1,3,1235.584,hamilton,Lewis,British,6.0,0
1080,815,3,1221.007,perez,Sergio,Mexican,3.0,1
1080,822,2,1212.564,bottas,Valtteri,Finnish,8.0,0
1080,830,3,1229.514,max_verstappen,Max,Dutch,1.0,1
1080,832,2,1199.459,sainz,Carlos,Spanish,5.0,0
1080,839,2,1211.36,ocon,Esteban,French,9.0,0
1080,844,3,1230.566,leclerc,Charles,Monegasque,2.0,1
1080,846,4,1257.268,norris,Lando,British,7.0,0
1080,847,2,1202.897,russell,George,British,4.0,0
1081,1,2,42.301,hamilton,Lewis,British,6.0,0
1081,815,2,45.728,perez,Sergio,Mexican,2.0,1
1081,822,1,20.979,bottas,Valtteri,Finnish,8.0,0
1081,830,2,42.19,max_verstappen,Max,Dutch,1.0,1
1081,839,1,22.638,ocon,Esteban,French,9.0,0
1081,842,1,22.698,gasly,Pierre,French,10.0,0
1081,844,1,23.212,leclerc,Charles,Monegasque,3.0,1
1081,846,1,21.443,norris,Lando,British,7.0,0
1081,847,2,41.065,russell,George,British,4.0,0
1082,1,2,47.686,hamilton,Lewis,British,6.0,0
1082,4,2,48.918,alonso,Fernando,Spanish,10.0,0
1082,822,1,26.089,bottas,Valtteri,Finnish,8.0,0
1082,830,2,47.921,max_verstappen,Max,Dutch,1.0,1
1082,832,2,49.096,sainz,Carlos,Spanish,5.0,0
1082,839,2,49.629,ocon,Esteban,French,9.0,0
1082,844,1,26.199,leclerc,Charles,Monegasque,3.0,1
1082,846,2,67.166,norris,Lando,British,7.0,0
1082,847,2,48.02,russell,George,British,4.0,0
1083,1,3,3105.721,hamilton,Lewis,British,6.0,0
1083,4,3,3113.274,alonso,Fernando,Spanish,10.0,0
1083,815,3,3100.229,perez,Sergio,Mexican,2.0,1
1083,822,1,3055.732,bottas,Valtteri,Finnish,8.0,0
1083,830,4,3124.723,max_verstappen,Max,Dutch,1.0,1
1083,832,3,3088.761,sainz,Carlos,Spanish,4.0,0
1083,839,2,2981.102,ocon,Esteban,French,9.0,0
1083,844,2,3065.165,leclerc,Charles,Monegasque,3.0,1
1083,846,3,3100.821,norris,Lando,British,7.0,0
1084,1,2,45.723,hamilton,Lewis,British,6.0,0
1084,4,3,67.631,alonso,Fernando,Spanish,10.0,0
1084,815,1,23.681,perez,Sergio,Mexican,3.0,1
1084,822,2,46.955,bottas,Valtteri,Finnish,9.0,0
1084,830,3,64.785,max_verstappen,Max,Dutch,1.0,1
1084,832,2,42.704,sainz,Carlos,Spanish,4.0,0
1084,839,2,43.864,ocon,Esteban,French,8.0,0
1084,844,3,64.501,leclerc,Charles,Monegasque,2.0,1
1084,846,2,50.008,norris,Lando,British,7.0,0
1084,847,2,59.932,russell,George,British,5.0,0
1085,1,1,37.189,hamilton,Lewis,British,6.0,0
1085,4,1,36.524,alonso,Fernando,Spanish,10.0,0
1085,815,1,38.061,perez,Sergio,Mexican,3.0,1
1085,822,2,74.375,bottas,Valtteri,Finnish,9.0,0
1085,830,1,35.266,max_verstappen,Max,Dutch,1.0,1
1085,832,2,83.75,sainz,Carlos,Spanish,4.0,0
1085,839,1,44.747,ocon,Esteban,French,8.0,0
1085,846,1,37.539,norris,Lando,British,7.0,0
1085,847,1,38.277,russell,George,British,5.0,0
1086,1,2,43.794,hamilton,Lewis,British,6.0,0
1086,4,1,22.083,alonso,Fernando,Spanish,10.0,0
1086,815,2,42.285,perez,Sergio,Mexican,3.0,1
1086,822,1,22.272,bottas,Valtteri,Finnish,9.0,0
1086,830,2,42.579,max_verstappen,Max,Dutch,1.0,1
1086,832,2,46.276,sainz,Carlos,Spanish,5.0,0
1086,839,1,23.581,ocon,Esteban,French,8.0,0
1086,844,3,65.291,leclerc,Charles,Monegasque,2.0,1
1086,846,2,45.422,norris,Lando,British,7.0,0
1086,847,2,44.506,russell,George,British,4.0,0
1087,4,2,46.595,alonso,Fernando,Spanish,9.0,0
1087,815,2,44.999,perez,Sergio,Mexican,2.0,1
1087,830,2,45.204,max_verstappen,Max,Dutch,1.0,1
1087,832,2,45.293,sainz,Carlos,Spanish,4.0,0
1087,839,2,47.002,ocon,Esteban,French,8.0,0
1087,844,3,70.721,leclerc,Charles,Monegasque,3.0,1
1087,846,2,46.596,norris,Lando,British,7.0,0
1087,847,2,45.802,russell,George,British,5.0,0
1088,1,3,52.365,hamilton,Lewis,British,6.0,0
1088,4,3,56.841,alonso,Fernando,Spanish,9.0,0
1088,815,4,70.936,perez,Sergio,Mexican,3.0,1
1088,822,2,40.79,bottas,Valtteri,Finnish,10.0,0
1088,830,4,73.012,max_verstappen,Max,Dutch,1.0,1
1088,832,3,70.362,sainz,Carlos,Spanish,5.0,0
1088,839,3,55.098,ocon,Esteban,French,8.0,0
1088,844,4,71.748,leclerc,Charles,Monegasque,2.0,1
1088,846,3,61.684,norris,Lando,British,7.0,0
1088,847,3,61.464,russell,George,British,4.0,0
1089,1,1,24.282,hamilton,Lewis,British,6.0,0
1089,815,2,46.997,perez,Sergio,Mexican,3.0,1
1089,822,1,24.758,bottas,Valtteri,Finnish,10.0,0
1089,830,2,47.882,max_verstappen,Max,Dutch,1.0,1
1089,832,2,48.253,sainz,Carlos,Spanish,5.0,0
1089,839,1,24.336,ocon,Esteban,French,8.0,0
1089,844,3,71.154,leclerc,Charles,Monegasque,2.0,1
1089,846,2,51.498,norris,Lando,British,7.0,0
1089,847,2,49.189,russell,George,British,4.0,0
1091,1,1,41.019,hamilton,Lewis,British,6.0,0
1091,815,1,29.55,perez,Sergio,Mexican,3.0,1
1091,822,1,32.167,bottas,Valtteri,Finnish,10.0,0
1091,830,2,59.182,max_verstappen,Max,Dutch,1.0,1
1091,832,1,30.603,sainz,Carlos,Spanish,5.0,0
1091,844,1,32.058,leclerc,Charles,Monegasque,2.0,1
1091,846,1,30.528,norris,Lando,British,7.0,0
1091,847,4,123.195,russell,George,British,4.0,0
1092,1,2,421.563,hamilton,Lewis,British,6.0,0
1092,4,3,445.066,alonso,Fernando,Spanish,9.0,0
1092,815,2,417.839,perez,Sergio,Mexican,2.0,1
1092,822,2,432.422,bottas,Valtteri,Finnish,10.0,0
1092,830,2,411.707,max_verstappen,Max,Dutch,1.0,1
1092,839,2,418.773,ocon,Esteban,French,8.0,0
1092,844,2,415.872,leclerc,Charles,Monegasque,3.0,1
1092,846,2,430.851,norris,Lando,British,7.0,0
1092,847,2,429.785,russell,George,British,4.0,0
1093,1,2,48.497,hamilton,Lewis,British,6.0,0
1093,4,2,63.577,alonso,Fernando,Spanish,9.0,0
